job_id,title,company,location,remote_type,industry,company_size,experience_level,salary_min,salary_max,required_skills,education_required,description,posted_date,applications,days_to_fill
JOB04837,Data Scientist,NexGen Systems,"Richmond, VA",onsite,tech,medium,mid,162000,198000,Spark|Jupyter|TensorFlow|NLP|SQL|scikit-learn,bachelor,"We are seeking a mid Data Scientist to join our tech team at NexGen Systems. You will work with Spark, Jupyter, and TensorFlow to drive user-facing features. Our team is built on diversity and inclusion — you will feel it on day one.",2024-12-11,75,42
JOB02662,Software Engineer,MindPath Learning Tech,"Charlotte, NC",remote,education,startup,director,226000,266000,C++|AWS|Java|Docker|REST APIs|Redis|TypeScript,phd,"We are seeking a director Software Engineer to join our education team at MindPath Learning Tech. You will work with C++, AWS, and Java to drive high-availability microservices. Our team is built on technical excellence — you will feel it on day one.",2024-12-11,17,120
JOB06026,Product Manager,Quantum Leap Digital,"Salt Lake City, UT",onsite,tech,large,mid,107000,126000,Stakeholder Management|Product Strategy|Figma|Data Analysis|User Research|Roadmapping,bachelor,"Join Quantum Leap Digital as a mid Product Manager and help us build real-time recommendation systems using Stakeholder Management, Product Strategy, and Figma. We value collaboration and transparency and foster an inclusive environment where everyone can thrive.",2024-12-11,133,21
JOB01238,ML Engineer,Omega Health Tech,"Raleigh, NC",onsite,healthcare,startup,senior,140000,163000,MLflow|TensorFlow|Docker|Databricks|Kubernetes|AWS SageMaker|PyTorch|Python,bachelor,"Join Omega Health Tech as a senior ML Engineer and help us build user-facing features using MLflow, TensorFlow, and Docker. We value psychological safety and foster an inclusive environment where everyone can thrive.",2024-12-11,26,89
JOB05795,ML Engineer,PricePoint Systems,"Louisville, KY",remote,retail,medium,entry,88000,114000,Feature Stores|AWS SageMaker,bachelor,Join PricePoint Systems as a entry ML Engineer and help us build user-facing features using Feature Stores and AWS SageMaker. We value technical excellence and foster an inclusive environment where everyone can thrive.,2024-12-11,78,29
JOB06845,DevOps Engineer,Cascade Education Tech,"Charlotte, NC",remote,education,large,entry,92000,111000,AWS|Python,bachelor,Join Cascade Education Tech as a entry DevOps Engineer and help us build scalable data pipelines using AWS and Python. We value data-driven decision making and foster an inclusive environment where everyone can thrive.,2024-12-11,138,44
JOB02329,Software Engineer,Polarity Networks,"San Antonio, TX",onsite,tech,startup,mid,101000,122000,Redis|REST APIs|JavaScript|Python|TypeScript,bachelor,"As a mid Software Engineer at Polarity Networks, you will leverage Redis, REST APIs, and JavaScript to deliver impactful solutions in the tech industry. You will own the design and delivery of data-driven insights end to end. We champion continuous learning as a core part of how we operate.",2024-12-11,19,42
JOB04157,Data Engineer,Polarity Networks,"Denver, CO",remote,tech,large,senior,166000,215000,Terraform|Redshift|Spark|PostgreSQL|Azure|Airflow|Kafka,phd,"As a senior Data Engineer at Polarity Networks, you will leverage Terraform, Redshift, and Spark to deliver impactful solutions in the tech industry. You will own the design and delivery of scalable data pipelines end to end. We champion customer obsession as a core part of how we operate.",2024-12-11,142,43
JOB00179,UX Designer,Ember Commerce,"Columbus, OH",hybrid,retail,small,mid,94000,119000,Figma|User Research|Wireframing|Design Systems|HTML/CSS,none,"Ember Commerce is looking for a passionate UX Designer with expertise in Figma, User Research, and Wireframing. The ideal candidate will have mid-level experience in the retail space. Your work will directly shape our approach to high-availability microservices across a global user base.",2024-12-11,44,51
JOB01925,Software Engineer,Cognify Corp,"Chicago, IL",hybrid,education,enterprise,mid,124000,147000,SQL|Java|REST APIs|Kubernetes|Docker,master,"We are seeking a mid Software Engineer to join our education team at Cognify Corp. You will work with SQL, Java, and REST APIs to drive cloud infrastructure. Our team is built on continuous learning — you will feel it on day one.",2024-12-11,215,55
JOB07200,DevOps Engineer,LearnEdge Systems,"Oakland, CA",hybrid,education,large,mid,89000,111000,Kubernetes|CI/CD|Terraform|AWS|Jenkins,bachelor,"LearnEdge Systems is looking for a passionate DevOps Engineer with expertise in Kubernetes, CI/CD, and Terraform. The ideal candidate will have mid-level experience in the education space. Your work will directly shape our approach to scalable data pipelines across a global user base.",2024-12-11,142,41
JOB10405,Software Engineer,Akademia AI,"Orlando, FL",hybrid,education,medium,lead,142000,170000,C++|TypeScript|Python|SQL|Redis|Go|PostgreSQL|Rust,master,"We are seeking a lead Software Engineer to join our education team at Akademia AI. You will work with C++, TypeScript, and Python to drive next-generation ML systems. We champion ownership and autonomy as a core part of how we operate.",2024-12-11,85,73
JOB04732,Data Analyst,Frequency Media Systems,"Pittsburgh, PA",remote,media,small,mid,82000,110000,Power BI|Google Analytics|SQL|Python,bachelor,"Frequency Media Systems is looking for a passionate Data Analyst with expertise in Power BI, Google Analytics, and SQL. The ideal candidate will have mid-level experience in the media space. Your work will directly shape our approach to fraud detection systems across a global user base.",2024-12-12,45,39
JOB09857,Data Analyst,Nexus Civic Analytics,"Orlando, FL",hybrid,government,medium,senior,130000,150000,Python|dbt|Tableau|Google Analytics|A/B Testing|Looker|Excel|Power BI,bachelor,"We are seeking a senior Data Analyst to join our government team at Nexus Civic Analytics. You will work with Python, dbt, and Tableau to drive intelligent automation workflows. We champion diversity and inclusion as a core part of how we operate.",2024-12-12,76,78
JOB00593,Backend Engineer,Harbor Capital,"Houston, TX",hybrid,finance,medium,entry,91000,115000,AWS|Kafka,master,"As a entry Backend Engineer at Harbor Capital, you will leverage AWS and Kafka to deliver impactful solutions in the finance industry. Your work will directly shape our approach to high-availability microservices across a global user base. We champion diversity and inclusion as a core part of how we operate.",2024-12-12,94,40
JOB14154,Product Manager,ProCast Analytics,"Salt Lake City, UT",remote,manufacturing,medium,lead,161000,186000,A/B Testing|Figma|User Research|Data Analysis|Agile|JIRA|SQL|Roadmapping,bachelor,"We are seeking a lead Product Manager to join our manufacturing team at ProCast Analytics. You will work with A/B Testing, Figma, and User Research to drive user-facing features. We deeply believe in technical excellence at every level of the organization.",2024-12-12,83,95
JOB13448,Data Engineer,StackEdge Corp,"Indianapolis, IN",remote,tech,medium,mid,137000,184000,Airflow|Kafka|dbt|Python|Terraform,master,"We are seeking a mid Data Engineer to join our tech team at StackEdge Corp. You will work with Airflow, Kafka, and dbt to drive cloud infrastructure. Our team is built on diversity and inclusion — you will feel it on day one.",2024-12-12,81,45
JOB03851,Data Scientist,Delta Manufacturing Systems,"Columbus, OH",remote,manufacturing,medium,mid,151000,180000,Machine Learning|TensorFlow|Statistics|R,bachelor,"As a mid Data Scientist at Delta Manufacturing Systems, you will leverage Machine Learning, TensorFlow, and Statistics to deliver impactful solutions in the manufacturing industry. Your work will directly shape our approach to high-availability microservices across a global user base. We champion fast iteration and experimentation as a core part of how we operate.",2024-12-12,97,42
JOB02084,Software Engineer,ZenHealth Solutions,"Austin, TX",remote,healthcare,enterprise,lead,229000,277000,C++|AWS|SQL|Kubernetes|Rust|JavaScript|PostgreSQL,phd,"ZenHealth Solutions is looking for a passionate Software Engineer with expertise in C++, AWS, and SQL. The ideal candidate will have lead-level experience in the healthcare space. Your work will directly shape our approach to customer personalization engines across a global user base.",2024-12-12,231,54
JOB04214,DevOps Engineer,Crestview Asset Management,"St. Louis, MO",onsite,finance,medium,mid,143000,184000,Python|Docker|Jenkins|CI/CD|Ansible,bachelor,"As a mid DevOps Engineer at Crestview Asset Management, you will leverage Python, Docker, and Jenkins to deliver impactful solutions in the finance industry. Your work will directly shape our approach to intelligent automation workflows across a global user base. We champion psychological safety as a core part of how we operate.",2024-12-12,68,44
JOB03886,Data Scientist,Compass Retail Data,"Hartford, CT",hybrid,retail,medium,lead,173000,201000,Tableau|R|NLP|Deep Learning|PyTorch|SQL|Machine Learning,phd,"We are seeking a lead Data Scientist to join our retail team at Compass Retail Data. You will work with Tableau, R, and NLP to drive intelligent automation workflows. We deeply believe in psychological safety at every level of the organization.",2024-12-12,71,108
JOB08685,UX Designer,CampusAI Corp,"Oakland, CA",hybrid,education,small,mid,76000,97000,Design Systems|Prototyping|HTML/CSS|Figma|User Research|Wireframing,bachelor,"CampusAI Corp is looking for a passionate UX Designer with expertise in Design Systems, Prototyping, and HTML/CSS. The ideal candidate will have mid-level experience in the education space. Your work will directly shape our approach to scalable data pipelines across a global user base.",2024-12-13,40,53
JOB14471,Data Analyst,DataCure Corp,"Charlotte, NC",onsite,healthcare,small,senior,142000,170000,Excel|Statistics|Power BI|dbt|Tableau|Looker|A/B Testing|SQL,bachelor,"Join DataCure Corp as a senior Data Analyst and help us build enterprise data platforms using Excel, Statistics, and Power BI. We value data-driven decision making and foster an inclusive environment where everyone can thrive.",2024-12-13,52,58
JOB14873,Data Scientist,WaveForm Analytics,"Omaha, NE",hybrid,media,small,senior,153000,192000,PyTorch|Spark|SQL|scikit-learn|NLP|Deep Learning|A/B Testing,bachelor,"WaveForm Analytics is looking for a passionate Data Scientist with expertise in PyTorch, Spark, and SQL. The ideal candidate will have senior-level experience in the media space. This role will focus on delivering fraud detection systems that measurably improves our media outcomes.",2024-12-13,43,82
JOB09274,Data Scientist,ShopEdge Technologies,"Omaha, NE",onsite,retail,medium,senior,188000,220000,TensorFlow|Python|Spark|scikit-learn|Jupyter|Tableau,master,"Join ShopEdge Technologies as a senior Data Scientist and help us build enterprise data platforms using TensorFlow, Python, and Spark. We value continuous learning and foster an inclusive environment where everyone can thrive.",2024-12-13,82,85
JOB03436,ML Engineer,Axiom Technologies,"Des Moines, IA",remote,tech,small,director,358000,419000,Kubernetes|MLflow|Airflow|CI/CD|Docker|PyTorch,phd,"Axiom Technologies is looking for a passionate ML Engineer with expertise in Kubernetes, MLflow, and Airflow. The ideal candidate will have director-level experience in the tech space. This role will focus on delivering enterprise data platforms that measurably improves our tech outcomes.",2024-12-13,42,120
JOB02968,Data Analyst,Trilliant Consumer Insights,"Detroit, MI",hybrid,retail,small,entry,62000,82000,Statistics|Power BI|Python|SQL,bachelor,"Trilliant Consumer Insights is looking for a passionate Data Analyst with expertise in Statistics, Power BI, and Python. The ideal candidate will have entry-level experience in the retail space. You will own the design and delivery of high-availability microservices end to end.",2024-12-13,36,31
