job_id,company_id,company_name,posted_date,job_title,role_family,seniority,employment_type,remote_type,city,country,region,industry,company_size,funding_stage,company_type,salary_currency,salary_min_usd,salary_max_usd,salary_mid_usd,bonus_target_pct,equity_offered,experience_min_years,experience_max_years,education_required,visa_sponsorship,ai_focus_area,primary_skill_cluster,cloud_stack,llm_stack,required_skills,skills_count,applications_30d,days_open,is_filled,hiring_urgency,description
JOB023411,COMP0027,Pioneer GovTech,2024-12-26,Research Scientist,research,staff,full_time,remote,"Seattle, WA",United States,North America,public-sector,medium,series-d,public-sector,USD,191000,243000,214000,0.132,0,8,11,master,0,nlp,research,Azure,Gemini API|RAG|Weaviate,RAG|Deep Learning|Weaviate|Python|Distributed Training|Scientific Writing|Transformers|Azure|Statistics|Experiment Tracking|PyTorch,11,51,49,1,low,"Join Pioneer GovTech as a staff Research Scientist working on nlp problems in public-sector. You will partner with cross-functional teams to ship production work using RAG, Deep Learning, Weaviate."
JOB023412,COMP0178,Northstar Content,2025-11-21,ML Engineer,ml-engineering,entry,full_time,hybrid,"Paris, France",France,Europe,media,enterprise,subsidiary,adtech,USD,85000,109000,98000,0.094,0,0,2,master,1,ranking,ml-engineering,AWS|Snowflake,,Python|Feature Store|Snowflake|Kubernetes|TensorFlow|PyTorch|GCP,7,64,27,1,medium,"Northstar Content is looking for a entry ML Engineer to improve ranking outcomes for customers in media. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Python, Feature Store, Snowflake."
JOB023413,COMP0256,Prism Compute,2025-07-19,Data Scientist,modeling,senior,full_time,hybrid,"London, UK",United Kingdom,Europe,cloud,medium,series-d,cloud-platform,USD,160000,223000,189000,0.096,0,6,9,bachelor,0,recommendation,ml,Azure|Databricks,,scikit-learn|XGBoost|A/B Testing|SQL|Pandas|Jupyter|Statistics|Databricks|Python|Feature Engineering,10,32,32,1,medium,"Join Prism Compute as a senior Data Scientist working on recommendation problems in cloud. You will partner with cross-functional teams to ship production work using scikit-learn, XGBoost, A/B Testing."
JOB023414,COMP0062,Helix Systems 62,2026-01-21,ML Engineer,ml-engineering,mid,full_time,hybrid,Singapore,Singapore,APAC,software,startup,seed,developer-tools,USD,108000,145000,129000,0.078,1,2,5,bachelor,0,serving,ml-engineering,GCP,,AWS|Kubernetes|CI/CD|Docker|MLflow|Spark|PyTorch|Python|TensorFlow|GCP,10,14,23,0,medium,"Helix Systems 62 is looking for a mid ML Engineer to improve serving outcomes for customers in software. You will own high-impact projects spanning experimentation, delivery, and operational excellence with AWS, Kubernetes, CI/CD."
JOB023415,COMP0113,Apex Ops 113,2024-11-21,Data Engineer,data-platform,staff,full_time,onsite,"Seattle, WA",United States,North America,cloud,medium,late-stage,infra,USD,207000,277000,235000,0.089,0,9,11,master,0,warehousing,data-platform,Azure|Databricks,,Python|SQL|Data Modeling|Airflow|AWS|dbt|GCP|Spark|Databricks,9,41,38,0,medium,"We are hiring a Data Engineer to help scale Apex Ops 113's warehousing roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Python, SQL, Data Modeling."
JOB023416,COMP0274,Northstar Public Data 274,2025-08-08,AI Engineer,genai-apps,mid,full_time,onsite,Singapore,Singapore,APAC,public-sector,large,subsidiary,public-sector,USD,138000,183000,159000,0.098,0,3,6,master,0,automation,llm,Azure|Databricks,Anthropic API|DSPy|pgvector,Python|FastAPI|Vector Databases|DSPy|Docker|LangChain|LLM Evaluation|pgvector|Anthropic API|Azure,10,33,27,1,medium,"Join Northstar Public Data 274 as a mid AI Engineer working on automation problems in public-sector. You will partner with cross-functional teams to ship production work using Python, FastAPI, Vector Databases."
JOB023417,COMP0139,Pioneer GovTech 139,2024-04-19,Data Scientist,modeling,senior,full_time,hybrid,"Seattle, WA",United States,North America,public-sector,small,series-c,research-consortium,USD,132000,187000,155000,0.098,1,6,8,phd,0,classification,ml,AWS,,Python|A/B Testing|scikit-learn|XGBoost|AWS|Pandas|SQL|Feature Engineering|Experiment Design,9,41,29,0,medium,"Join Pioneer GovTech 139 as a senior Data Scientist working on classification problems in public-sector. You will partner with cross-functional teams to ship production work using Python, A/B Testing, scikit-learn."
JOB023418,COMP0229,Nimbus Cloud 229,2024-01-20,MLOps Engineer,ml-operations,mid,contract,remote,"London, UK",United Kingdom,Europe,cloud,startup,seed,security,USD,105000,141000,119000,0.086,0,3,5,bachelor,0,deployment,mlops,Azure|Databricks,,Docker|Azure|Kubernetes|Python|Terraform|Databricks|MLflow,7,64,39,1,medium,"We are hiring a MLOps Engineer to help scale Nimbus Cloud 229's deployment roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Docker, Azure, Kubernetes."
JOB023419,COMP0097,Apex Markets,2026-01-22,Data Scientist,modeling,entry,full_time,remote,"London, UK",United Kingdom,Europe,finance,startup,seed,asset-manager,USD,94000,118000,107000,0.132,1,0,2,master,0,experimentation,ml,AWS,,Python|Pandas|Statistics|SQL|AWS|Experiment Design|Feature Engineering|scikit-learn,8,48,27,0,medium,"Join Apex Markets as a entry Data Scientist working on experimentation problems in finance. You will partner with cross-functional teams to ship production work using Python, Pandas, Statistics."
JOB023420,COMP0259,Signal GovTech,2024-11-30,BI Analyst,analytics,staff,full_time,hybrid,"Austin, TX",United States,North America,public-sector,large,late-stage,research-consortium,USD,144000,182000,165000,0.103,0,8,12,master,1,self-serve-bi,analytics,AWS,,Looker|Dashboarding|Tableau|SQL|AWS|Excel|Stakeholder Management|Power BI,8,64,39,1,medium,"Signal GovTech is looking for a staff BI Analyst to improve self serve bi outcomes for customers in public-sector. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Looker, Dashboarding, Tableau."
JOB023421,COMP0107,Pioneer GovTech 107,2025-04-11,Data Analyst,analytics,staff,full_time,hybrid,"London, UK",United Kingdom,Europe,public-sector,large,public,research-consortium,USD,150000,198000,178000,0.085,0,8,11,none,1,dashboards,analytics,AWS|Snowflake,,Python|A/B Testing|Tableau|Snowflake|AWS|SQL|Statistics|Excel,8,84,22,1,medium,"Pioneer GovTech 107 is looking for a staff Data Analyst to improve dashboards outcomes for customers in public-sector. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Python, A/B Testing, Tableau."
JOB023422,COMP0056,Meridian Solutions 56,2024-09-06,Data Analyst,analytics,senior,full_time,remote,"Berlin, Germany",Germany,Europe,consulting,small,series-b,services,USD,120000,161000,134000,0.043,0,6,9,master,1,dashboards,analytics,Azure,,Pandas|Python|Statistics|A/B Testing|Looker|Tableau|SQL,7,49,19,1,medium,"We are hiring a Data Analyst to help scale Meridian Solutions 56's dashboards roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Pandas, Python, Statistics."
JOB023423,COMP0088,Meridian Works,2026-01-31,Data Engineer,data-platform,staff,full_time,remote,"London, UK",United Kingdom,Europe,software,large,subsidiary,platform,USD,214000,272000,247000,0.093,0,8,11,bachelor,0,governance,data-platform,AWS|Snowflake,,SQL|AWS|Spark|Data Modeling|BigQuery|Azure|GCP|Python|dbt|Snowflake,10,62,38,1,medium,"Meridian Works is looking for a staff Data Engineer to improve governance outcomes for customers in software. You will own high-impact projects spanning experimentation, delivery, and operational excellence with SQL, AWS, Spark."
JOB023424,COMP0233,Beacon Civic 233,2025-02-11,AI Product Manager,product,mid,full_time,remote,"San Francisco, CA",United States,North America,public-sector,small,series-b,research-consortium,USD,118000,160000,137000,0.112,1,3,5,bachelor,0,ai-platform,product,AWS|Snowflake,,User Research|Roadmapping|SQL|Product Strategy|Stakeholder Management|Experiment Design|Snowflake|Prompt Engineering|Analytics,9,75,13,1,high,"Join Beacon Civic 233 as a mid AI Product Manager working on ai platform problems in public-sector. You will partner with cross-functional teams to ship production work using User Research, Roadmapping, SQL."
JOB023425,COMP0137,Beacon Retail,2024-08-09,ML Engineer,ml-engineering,mid,full_time,hybrid,Singapore,Singapore,APAC,retail,large,subsidiary,marketplace,USD,125000,164000,141000,0.122,1,2,5,master,1,ranking,ml-engineering,Azure|Databricks,,PyTorch|AWS|Docker|TensorFlow|Azure|CI/CD|Python|Kubernetes,8,33,29,1,medium,"Join Beacon Retail as a mid ML Engineer working on ranking problems in retail. You will partner with cross-functional teams to ship production work using PyTorch, AWS, Docker."
JOB023426,COMP0101,Nimbus AI,2025-07-13,ML Engineer,ml-engineering,mid,full_time,hybrid,"Sydney, Australia",Australia,APAC,software,enterprise,public,platform,USD,148000,188000,170000,0.097,0,2,5,master,0,serving,ml-engineering,Azure,,Python|GCP|TensorFlow|Airflow|PyTorch|AWS|CI/CD|Azure|Kubernetes,9,44,15,0,high,"Nimbus AI is looking for a mid ML Engineer to improve serving outcomes for customers in software. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Python, GCP, TensorFlow."
JOB023427,COMP0099,Signal Clinical,2024-09-24,Research Scientist,research,mid,full_time,remote,"Hyderabad, India",India,APAC,healthcare,small,series-c,biotech,USD,65000,85000,74000,0.115,0,3,6,phd,0,nlp,research,AWS|Snowflake,OpenAI API|LangChain|Pinecone,PyTorch|Research Methods|Scientific Writing|OpenAI API|Distributed Training|Pinecone|LangChain|Experiment Tracking|Python|Snowflake,10,78,45,1,low,"We are hiring a Research Scientist to help scale Signal Clinical's nlp roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across PyTorch, Research Methods, Scientific Writing."
JOB023428,COMP0122,Vertex Systems,2024-10-07,Research Scientist,research,senior,contract,hybrid,"Bangalore, India",India,APAC,software,enterprise,public,platform,USD,106000,146000,120000,0.114,0,6,9,phd,0,alignment,research,AWS|Snowflake,Anthropic API|DSPy|pgvector,PyTorch|Transformers|pgvector|AWS|Snowflake|Anthropic API|Distributed Training|Experiment Tracking|Python,9,48,40,0,medium,"Vertex Systems is looking for a senior Research Scientist to improve alignment outcomes for customers in software. You will own high-impact projects spanning experimentation, delivery, and operational excellence with PyTorch, Transformers, pgvector."
JOB023429,COMP0065,Apex Advisory,2025-09-01,ML Engineer,ml-engineering,mid,full_time,remote,"San Francisco, CA",United States,North America,consulting,small,series-a,consulting,USD,142000,196000,164000,0.104,0,3,6,master,0,ranking,ml-engineering,Azure|Databricks,,PyTorch|Spark|CI/CD|Python|TensorFlow|Airflow|Feature Store|GCP,8,54,22,1,medium,"Apex Advisory is looking for a mid ML Engineer to improve ranking outcomes for customers in consulting. You will own high-impact projects spanning experimentation, delivery, and operational excellence with PyTorch, Spark, CI/CD."
JOB023430,COMP0068,Vector Policy 68,2026-03-25,Applied Scientist,modeling,mid,full_time,hybrid,"London, UK",United Kingdom,Europe,public-sector,startup,series-b,public-sector,USD,103000,134000,115000,0.107,1,2,5,bachelor,1,ranking,ml,GCP,,Causal Inference|scikit-learn|Python|PyTorch|Statistics|XGBoost|SQL|Feature Engineering,8,35,39,1,medium,"Vector Policy 68 is looking for a mid Applied Scientist to improve ranking outcomes for customers in public-sector. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Causal Inference, scikit-learn, Python."
JOB023431,COMP0097,Apex Markets,2025-11-16,AI Product Manager,product,mid,full_time,remote,"London, UK",United Kingdom,Europe,finance,startup,seed,asset-manager,USD,118000,162000,136000,0.141,1,3,6,master,1,analytics,product,GCP|BigQuery,,Roadmapping|BigQuery|GCP|Prompt Engineering|Analytics|Product Strategy|Stakeholder Management|User Research|Experiment Design,9,36,32,1,medium,"We are hiring a AI Product Manager to help scale Apex Markets's analytics roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Roadmapping, BigQuery, GCP."
JOB023432,COMP0193,Apex Consumer,2024-06-22,BI Analyst,analytics,mid,full_time,onsite,"New York, NY",United States,North America,retail,startup,seed,consumer,USD,91000,122000,104000,0.056,0,2,6,none,0,dashboards,analytics,Azure|Databricks,,SQL|Excel|Azure|Tableau|Looker|Power BI|Databricks,7,47,28,0,medium,"Apex Consumer is looking for a mid BI Analyst to improve dashboards outcomes for customers in retail. You will own high-impact projects spanning experimentation, delivery, and operational excellence with SQL, Excel, Azure."
JOB023433,COMP0177,Apex Infra,2024-12-09,BI Analyst,analytics,mid,full_time,remote,"Bangalore, India",India,APAC,cloud,medium,late-stage,infra,USD,54000,73000,64000,0.063,0,2,5,master,0,dashboards,analytics,AWS|Snowflake,,Power BI|Excel|Looker|Snowflake|SQL|AWS|Tableau|Stakeholder Management|Dashboarding,9,58,18,1,high,"We are hiring a BI Analyst to help scale Apex Infra's dashboards roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Power BI, Excel, Looker."
JOB023434,COMP0080,Prism Scholar,2025-12-07,ML Engineer,ml-engineering,senior,contract,remote,"New York, NY",United States,North America,education,startup,seed,learning-platform,USD,135000,177000,155000,0.107,0,5,9,bachelor,1,feature-stores,ml-engineering,AWS|Snowflake,,Python|PyTorch|CI/CD|MLflow|GCP|Feature Store|TensorFlow|Airflow|Spark,9,38,28,1,medium,"Join Prism Scholar as a senior ML Engineer working on feature stores problems in education. You will partner with cross-functional teams to ship production work using Python, PyTorch, CI/CD."
JOB023435,COMP0087,Cobalt Retail 87,2024-11-14,Research Scientist,research,principal,contract,onsite,"Amsterdam, Netherlands",Netherlands,Europe,retail,medium,series-d,commerce,USD,193000,271000,228000,0.134,0,10,16,phd,0,multimodal,research,AWS,Gemini API|RAG|Weaviate,PyTorch|RAG|Distributed Training|Research Methods|Statistics|Scientific Writing|Gemini API|Transformers|Python|Experiment Tracking|AWS|Weaviate,12,40,45,0,low,"We are hiring a Research Scientist to help scale Cobalt Retail 87's multimodal roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across PyTorch, RAG, Distributed Training."
JOB023436,COMP0212,Vector Systems 212,2025-10-27,Data Scientist,modeling,entry,full_time,hybrid,"Toronto, ON",Canada,North America,software,small,series-a,product,USD,79000,103000,90000,0.091,0,0,2,master,0,experimentation,ml,GCP|BigQuery,,Feature Engineering|Statistics|Python|Jupyter|GCP|Experiment Design|Pandas|A/B Testing|scikit-learn|XGBoost|SQL,11,35,30,1,medium,"We are hiring a Data Scientist to help scale Vector Systems 212's experimentation roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Feature Engineering, Statistics, Python."
JOB023437,COMP0154,Vertex Partners 154,2025-04-23,Analytics Engineer,analytics,senior,contract,hybrid,Singapore,Singapore,APAC,consulting,startup,seed,advisory,USD,111000,150000,126000,0.082,0,5,8,none,0,self-serve-bi,analytics,Azure,,Looker|SQL|Data Modeling|dbt|BigQuery|Git,6,39,28,1,medium,"We are hiring a Analytics Engineer to help scale Vertex Partners 154's self serve bi roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Looker, SQL, Data Modeling."
JOB023438,COMP0190,Helix Investments 190,2026-01-14,Data Analyst,analytics,entry,full_time,hybrid,"London, UK",United Kingdom,Europe,finance,large,late-stage,fintech,USD,94000,124000,105000,0.089,0,0,2,bachelor,0,dashboards,analytics,Azure,,Pandas|Looker|A/B Testing|SQL|Python|Statistics,6,43,46,1,low,"Join Helix Investments 190 as a entry Data Analyst working on dashboards problems in finance. You will partner with cross-functional teams to ship production work using Pandas, Looker, A/B Testing."
